CH21|  1721254|10:16:23.03799|Default_Pi_Brk_Feedfwd = 4000
CH21|  1721254|10:16:23.03799|Pi_Grade_Adjustment = 2500
CH21|  1721254|10:16:23.03799|Rollback_Power_Jerk_Limit = 937
CH21|  1721254|10:16:23.03799|Rollback_Brake_Jerk_Limit = 1250
CH21|  1721254|10:16:23.03799|Default_Jerk_Limit = 781
CH21|  1721254|10:16:23.03799|Zero_Speed_Jerk_Limit = 468
CH21|  1721254|10:16:23.03799|Coasting_Jerk_Limit = 62
CH21|  1721254|10:16:23.03799|Rollback_Grade = 2000
CH21|  1721254|10:16:23.03799|Integral_Steep_Grade = 4000
CH21|  1721254|10:16:23.03799|Te_Percentage_Max = 1000
CH21|  1721254|10:16:23.03799|Num_Propulsion_Units_Per_Car = 2
CH21|  1721254|10:16:23.03799|Minimum_Reference_Speed = 800
CH21|  1721254|10:16:23.03799|Clamp_Speed_Offset = 1500
CH21|  1721254|10:16:23.03799|Motor_Limiting_Speed = 28000
CH21|  1721254|10:16:23.03799|Zero_Speed_Threshold = 250
CH21|  1721254|10:16:23.03799|Prevent_Rollback_Threshold = 500
CH21|  1721254|10:16:23.03799|Station_Stop_Zero_Threshold = 3000
CH21|  1721255|10:16:23.03799|Mmm_Evzp_Time = 45
CH21|  1721255|10:16:23.03799|Stop_And_Go_Delay_Time = 32
CH21|  1721255|10:16:23.03799|Direction_Hold_Time = 32
CH21|  1721255|10:16:23.03799|Min_Pwr_Handle_Startup_Time = 8
CH21|  1721255|10:16:23.03799|Rollback_Grade_At_Startup = 1000
CH21|  1721255|10:16:23.03799|Min_Station_Restart_Dist = 164
CH21|  1721255|10:16:23.03799|Station_Clamp_Distance = 500
CH21|  1721255|10:16:23.03799|Route_Additional_Time_Sec = 30
CH21|  1721255|10:16:23.03799|Jog_Ceiling_Speed = 3107
CH21|  1721255|10:16:23.03799|Jog_Acceleration_Rate = 67
CH21|  1721255|10:16:23.03799|Jog_Fwd_Distance_Tolerance = 164
CH21|  1721255|10:16:23.03799|Jog_Back_Distance_Tolerance = 328
CH21|  1721255|10:16:23.03799|Jog_Min_Distance_Tolerance = 23
CH21|  1721255|10:16:23.03799|Jog_Attempt_Max_Pe = 75
CH21|  1721255|10:16:23.03799|Jog_Request_Startup_Time = 64
CH21|  1721255|10:16:23.03799|Jog_Request_Delay_Time = 192
CH21|  1721255|10:16:23.03799|Jog_Travel_Time = 960
CH21|  1721255|10:16:23.03799|Cfg_Jog_Ats_Initiate = 0
CH21|  1721255|10:16:23.03799|Cfg_Jog_Vato_Initiate = 1
CH21|  1721255|10:16:23.03799|Cfg_Jog_Backward_Permitted = 1
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[0] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[1] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[2] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[3] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[4] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[5] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[6] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[7] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[8] = 0
CH21|  1721255|10:16:23.03799|Station_Stop_Adjustment_System_Normal[9] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[10] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[11] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[12] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[13] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[14] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[15] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[16] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[17] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[18] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[19] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[20] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[21] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[22] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[23] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[24] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[25] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[26] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[27] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[28] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[29] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[30] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[31] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[32] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[33] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[34] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[35] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[36] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[37] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[38] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[39] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[40] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[41] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[42] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[43] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[44] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[45] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[46] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[47] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[48] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[49] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[50] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[51] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[52] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[53] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[54] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[55] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[56] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[57] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[58] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[59] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[60] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[61] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[62] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[63] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[64] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[65] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[66] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[67] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[68] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[69] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[70] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[71] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[72] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[73] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[74] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[75] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[76] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[77] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[78] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Normal[79] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[0] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[1] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[2] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[3] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[4] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[5] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[6] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[7] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[8] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[9] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[10] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[11] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[12] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[13] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[14] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[15] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[16] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[17] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[18] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[19] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[20] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[21] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[22] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[23] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[24] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[25] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[26] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[27] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[28] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[29] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[30] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[31] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[32] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[33] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[34] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[35] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[36] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[37] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[38] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[39] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[40] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[41] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[42] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[43] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[44] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[45] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[46] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[47] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[48] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[49] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[50] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[51] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[52] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[53] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[54] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[55] = 0
CH21|  1721255|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[56] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[57] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[58] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[59] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[60] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[61] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[62] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[63] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[64] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[65] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[66] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[67] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[68] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[69] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[70] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[71] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[72] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[73] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[74] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[75] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[76] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[77] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[78] = 0
CH21|  1721256|10:16:23.03800|Station_Stop_Adjustment_System_Reverse[79] = 0
CH21|  1721256|10:16:23.03801|Min_Ato_Start_Button_Time = 32
CH21|  1721256|10:16:23.03801|Min_Power_Tractive_Effort_Output = 1
CH21|  1721256|10:16:23.03801|Min_Brake_Tractive_Effort_Output = -1
CH21|  1721256|10:16:23.03801|Enable_Fsb_Zero_Speed = 0
CH21|  1721256|10:16:23.03801|Enable_Fsb_Zero_Decel = 0
CH21|  1721256|10:16:23.03801|Default_Pi_Brkp_Stastp_PneumBrk = 7000
CH21|  1721256|10:16:23.03801|Default_Pi_Brki_Stastp_PneumBrk = 5
CH21|  1721256|10:16:23.03801|Default_Pi_PneumBrk_Feedfwd = 4800
CH21|  1721256|10:16:23.03801|StatStop_PneumBrk_Speed = 2100
CH21|  1721256|10:16:23.03801|Auto_Stop_Adjustment_Enabled = 1
CH21|  1721256|10:16:23.03801|Auto_Stop_Adjustment_Level1_Enabled = 0
CH21|  1721256|10:16:23.03801|Auto_Stop_Adjustment_Level2_Enabled = 0
CH21|  1721256|10:16:23.03801|Number_Stops_To_Store = 20
CH21|  1721256|10:16:23.03801|SS_Max_Distance_To_Station_Considered = 33
CH21|  1721256|10:16:23.03801|Enable_Coast_Station_Stop = 0
CH21|  1721256|10:16:23.03801|Timer_Track_Power_Loss = 35
CH21|  1721256|10:16:23.03801|Hold_Train_When_Fire = 1
CH21|  1721256|10:16:23.03801|Hold_Train_When_PEA = 1
CH21|  1721256|10:16:23.03801|Time_To_90_Percent_Decel = 1200
CH21|  1721256|10:16:23.03801| 
CH21|  1721256|10:16:23.03801| 
CH21|  1721256|10:16:23.03801|---------------------------------------------------------
CH21|  1721256|10:16:23.03801|Processing contents of cwipt.val
CH21|  1721256|10:16:23.03801|---------------------------------------------------------
CH21|  1721256|10:16:23.03801|Iptunnel_Icd_Version_Number = 1
CH21|  1721256|10:16:23.03801|Transmit_Time_Iptunnel_Health_Msgs = 1000
CH21|  1721256|10:16:23.03801|Iptunnel_Receive_Health_Messages_Timeout = 3000
CH21|  1721256|10:16:23.03801|Time_Between_Registering_Data_Messages = 250
CH21|  1721256|10:16:23.03801| 
CH21|  1721256|10:16:23.03801| 
CH21|  1721256|10:16:23.03801|---------------------------------------------------------
CH21|  1721256|10:16:23.03801|Processing contents of diag.val
CH21|  1721256|10:16:23.03801|---------------------------------------------------------
CH21|  1721256|10:16:23.03801|Debug_Channels = 69207041
CH21|  1721256|10:16:23.03801|Door_Failed_Open_Timeout = 10000
CH21|  1721256|10:16:23.03801|Door_Failed_Close_Timeout = 20000
CH21|  1721256|10:16:23.03801| 
CH21|  1721256|10:16:23.03801| 
CH21|  1721256|10:16:23.03801|---------------------------------------------------------
CH21|  1721256|10:16:23.03801|Processing contents of map.val
CH21|  1721256|10:16:23.03801|---------------------------------------------------------
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[0] = 83
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[1] = 84
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[2] = 87
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[3] = 66
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[4] = 46
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[5] = 115
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[6] = 118
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[7] = 104
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name[8] = 0
CH21|  1721256|10:16:23.03801|Map_Project_SVH_File_Name = "STWB.svh"
CH21|  1721256|10:16:23.03801|Map_Project_DVH_File_Name[0] = 83
CH21|  1721256|10:16:23.03801|Map_Project_DVH_File_Name[1] = 84
CH21|  1721256|10:16:23.03801|Map_Project_DVH_File_Name[2] = 87
CH21|  1721256|10:16:23.03801|Map_Project_DVH_File_Name[3] = 66
CH21|  1721257|10:16:23.03801|Map_Project_DVH_File_Name[4] = 46
CH21|  1721257|10:16:23.03801|Map_Project_DVH_File_Name[5] = 100
CH21|  1721257|10:16:23.03801|Map_Project_DVH_File_Name[6] = 118
CH21|  1721257|10:16:23.03801|Map_Project_DVH_File_Name[7] = 104
CH21|  1721257|10:16:23.03801|Map_Project_DVH_File_Name[8] = 0
CH21|  1721257|10:16:23.03801|Map_Project_DVH_File_Name = "STWB.dvh"
CH21|  1721257|10:16:23.03801|Map_Speed_Units_KPH = 0
CH21|  1721257|10:16:23.03801|Operation_Mode_Restriction = 0
CH21|  1721257|10:16:23.03801| 
CH21|  1721257|10:16:23.03801| 
CH21|  1721257|10:16:23.03801|---------------------------------------------------------
CH21|  1721257|10:16:23.03801|Processing contents of rrbt.val
CH21|  1721257|10:16:23.03801|---------------------------------------------------------
CH21|  1721257|10:16:23.03802|Wait_For_Reboot = 180000
CH21|  1721257|10:16:23.03802|Wait_For_Ready = 100000
CH21|  1721257|10:16:23.03802|Hold_Reset_Signal = 2000
CH21|  1721257|10:16:23.03802|Max_Reboot_Attempt = 3
CH21|  1721257|10:16:23.03802| 
CH21|  1721257|10:16:23.03802| 
CH21|  1721257|10:16:23.03802|---------------------------------------------------------
CH21|  1721257|10:16:23.03802|Processing contents of ssp.val
CH21|  1721257|10:16:23.03802|---------------------------------------------------------
CH21|  1721267|10:16:23.03812|Num_Brake_Rates = 2
CH21|  1721267|10:16:23.03812|Normal_Accel_Rate[0] = 286
CH21|  1721267|10:16:23.03812|Normal_Accel_Rate[1] = 75
CH21|  1721267|10:16:23.03812|Normal_Accel_Rate[2] = 0
CH21|  1721267|10:16:23.03812|Normal_Accel_Rate[3] = 0
CH21|  1721267|10:16:23.03812|Service_Brake_Rate[0] = 246
CH21|  1721267|10:16:23.03812|Service_Brake_Rate[1] = 180
CH21|  1721267|10:16:23.03812|Service_Brake_Rate[2] = 0
CH21|  1721267|10:16:23.03812|Service_Brake_Rate[3] = 0
CH21|  1721267|10:16:23.03812|Default_Jerk_Rate[0] = 112
CH21|  1721267|10:16:23.03812|Default_Jerk_Rate[1] = 60
CH21|  1721267|10:16:23.03812|Default_Jerk_Rate[2] = 0
CH21|  1721267|10:16:23.03812|Default_Jerk_Rate[3] = 0
CH21|  1721267|10:16:23.03812|Weight_Aw0 = 2685230
CH21|  1721268|10:16:23.03812|Weight_Max = 4091206
CH21|  1721268|10:16:23.03812|Weight_Ri = 185188
CH21|  1721268|10:16:23.03812|Aero_Drag_Cd = 125
CH21|  1721268|10:16:23.03812|Aero_Frontal_Area = 8826
CH21|  1721268|10:16:23.03812|Restricted_Manual_Max_Forward_Speed = 15
CH21|  1721268|10:16:23.03812|Restricted_Manual_Max_Reverse_Speed = 6
CH21|  1721268|10:16:23.03812|Buffer_Impact_Max_Speed = 0
